objective,p01rcy,p02rcy,p03rcy,p04rcy,totalspend,totaltrans,p05spend,p05trans,p06rcy,p07rcy,p08rcy,p11rcy,p12rcy,p13rcy,p15rcy,p16spend,p16rcy,p16tenure,p16trans,p17rcy,Spend,Noofproductspurchased,UserBuyFactor,Gender,unempml25,LogMstRcntPurchage,lgTransSpend,LonPar,Mostrecent1,Mostrecent2,Mostrecent3,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15
1,0,0,1,0,715,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,2.030303,1,1,-0.030771627,2.254794429,0.1001603,3,13,15,-69679.36078,6187.430129,-7231.215301,-1013.044097,732.1887529,-1020.916283,-458.1804192,121.6835193,258.9685184,-592.2917517,238.4501412,-46.43457513,-5.998863041,-36.78521596,-4.840317727
0,0,0,1,0,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0044444,1,1,-0.004454306,3.64631984,0.2105497,3,0,0,-85735.16838,8902.991616,-7868.800156,-3718.105824,-7180.699264,-2479.461354,-1519.200455,-22.01784321,-1269.416872,-1116.558609,-292.2987563,-10.53180468,6.836265868,-10.88998065,11.30593364
0,0,0,0,0,227,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0043478,1,0,-0.004357279,1.990962813,0.025,15,17,0,-62287.29309,8234.623461,1751.901509,-8432.300461,871.8736223,-1987.002664,-75.09692311,-120.8880253,203.2607742,-708.9259097,349.2762097,44.83199717,-3.562259204,-36.35801535,3.579530448
0,0,0,0,0,102,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0043478,2,1,-0.004357279,2.545531272,0.1428087,15,0,0,-63705.6602,-616.0661648,-5659.987549,-5950.551844,-373.1330177,-910.9500982,-208.035516,-215.2599998,-885.0610459,-59.95295157,170.4033563,-13.31558769,-3.751387511,-35.48798494,-7.562868232
0,0,0,0,0,182,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.012987,1,1,-0.013072068,2.068512471,0.2304847,15,17,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,1,0,0,1,3592,65,0,0,1,1,0,0,0,0,1,0.04697987,0.9130435,0.1398601,0.015,1,7,7,6.0913044,1,1,-0.095745114,4.01207716,0.12,6,17,6,-125469.1325,17923.49006,-12083.56049,-6925.196235,9067.512725,-667.2228589,-1027.358243,-114.7325247,-103.0201195,524.1021776,121.6804579,-55.1116767,-14.39614996,-12.50391312,-0.401696631
0,1,0,1,1,437,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3.0913044,2,0,-0.095745114,2.944438979,0.0328605,1,3,15,-83043.00737,56493.13018,-3200.254134,-1117.583078,4928.419784,808.5518571,-683.3840029,183.9893809,-124.3307807,7.46599632,547.1969412,-72.7445309,-12.44535496,-9.566143248,2.305856712
1,0,0,1,0,428,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,2,0,-0.004357279,2.76328633,0.1056986,3,0,0,-67571.76075,1023.373227,2915.543037,-2752.236609,217.176115,916.8137674,1062.885062,600.3864319,162.1021595,-55.43630706,86.42420758,-47.26311352,13.8996289,-40.21703831,6.875879539
0,0,0,1,0,2757,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.008658,2,1,-0.008695698,3.659218534,0.0853659,15,17,3,-67907.51699,818.7457719,-15494.05502,-7215.497933,3050.286315,-2085.279573,-1774.816344,21.43354635,-221.1109248,-180.2057425,316.6847146,-29.85686503,1.063279308,-28.44130209,-7.181559381
1,0,0,1,0,1509,202,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5,5,4.012987,1,0,-0.013072068,2.010934761,0.1427966,3,17,3,-97639.24061,10854.1779,-5467.957234,-6940.495681,1610.121995,-403.9066036,1209.877538,-899.4593346,9.06504736,-278.1369868,648.597246,-58.26995328,70.46342897,-8.97537077,1.683679583
0,1,0,0,0,401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,1,0,-0.004357279,4.048051278,0.065516,1,0,0,-113955.5825,14725.0795,6038.928072,-8469.037608,2497.757641,-1857.766383,1426.266505,-2003.022361,-281.9704153,630.4254999,551.8415487,44.31245459,-43.82920048,-19.11186676,8.766160549
0,0,0,0,0,2768,54,0,0,1,1,0,0,1,0,1,0,0,0,0,1,5,5,4.1168831,2,0,-0.124297698,3.93689627,0.0632561,15,17,6,-60873.94315,42835.28737,-15179.56654,-4066.321893,-11537.12154,-1475.275643,1757.604605,549.4301644,-840.1663436,1038.619479,543.5222074,-17.37557943,2.360206458,-35.78535551,-14.17938941
1,0,0,0,0,5240,56,0,0,0,0,0,0,0,0,1,0.04417671,0.9350649,0.1492537,0.036,1,3,3,2.0649351,1,0,-0.06713934,4.538725087,0.131579,15,17,16,-89483.80332,11487.15308,2686.895725,-4926.778064,1801.286579,-505.0896451,1648.821891,-184.9235676,-639.6761429,358.4409389,375.5794763,69.61292803,-8.395638945,-18.25862909,6.825776569
0,0,0,0,0,566,65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,2,1,-0.004338397,2.164206808,0.1397692,15,17,0,-72897.48938,50208.03802,-8232.910382,-9492.574004,7827.97309,-3861.820544,-3553.847425,-952.2237809,-118.3195719,-365.2460295,154.0744195,-6.486814424,-26.63733743,-12.9765531,5.936580161
1,0,0,1,0,2264,76,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,5,4.0130435,2,1,-0.013129313,3.394155099,0.1396104,3,17,3,-104934.7951,10923.68039,-1380.517033,-14633.44131,1614.157011,-2058.855692,101.2906877,-549.5737617,-115.3756075,274.2884401,500.1041356,45.50701731,-2.813828398,-20.18572309,9.028707745
0,0,0,1,0,1167,70,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3.0692641,1,1,-0.071779715,2.81369639,0.1220834,15,17,3,-75777.45669,6151.860514,-8209.806475,-6334.691334,3824.732038,-128.3675124,-1441.172333,135.9759704,303.9187498,-276.7360213,279.126204,93.11104574,8.002755408,-24.63427529,14.2849345
1,0,0,1,1,1590,139,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.1125541,2,1,-0.119407717,2.437015362,0.1861472,15,17,3,-85206.6646,4551.434128,-2502.243749,-1968.685941,2562.450107,-1039.701358,921.5371893,-410.7425953,-698.683379,-21.93930617,172.5263504,-95.34588985,-13.28538263,-11.90765763,2.805054413
0,0,0,0,0,123,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.008772,1,0,-0.0088107,2.732742814,0.1072668,15,17,0,-100176.6672,7494.353348,-2200.973712,-4427.088278,-2535.07223,-1117.473792,1757.434111,1456.999592,39.86851421,24.57209859,399.6446106,-65.36909494,24.74891136,-8.876615949,7.10326017
1,1,0,1,0,3494,36,0,0,0,1,1,0,1,0,1,0,0,0,0,1,7,7,6.1086956,2,0,-0.115069271,4.575283552,0.0545455,15,17,7,-78333.55031,-514.0954733,-6623.551656,-10824.95399,-2954.047044,-506.7665415,1266.586838,-60.04984734,-204.1213799,-651.7709689,550.070493,340.1378359,13.17440887,-6.379194936,3.669252052
0,0,0,1,0,759,83,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3.0652174,1,0,-0.06744129,2.21316117,0.0932914,3,17,3,-75674.72061,2821.637375,1599.047692,-8804.652334,-2680.189613,16.23804951,1602.751439,410.8600588,-921.2024389,20.03384574,318.1271712,-81.97600127,49.06744083,-11.3674214,11.94507166
1,0,0,1,0,1276,74,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,1,1,-0.017467675,2.847420371,0.104501,15,3,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
0,0,0,0,0,1302,30,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.0217391,1,1,-0.021978876,3.770459441,0.12,12,17,15,-77106.3666,5308.431733,-10609.50278,-12041.07987,1211.058492,-3025.054727,593.3505753,-333.3661325,-588.7241931,-112.2928949,716.3513224,19.95798139,-11.7659216,0.202752972,7.259270194
0,0,0,1,0,2085,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,1,1,-0.004357279,3.730501129,0.0454545,3,0,0,-88425.70496,6861.569072,-3244.733683,-8343.58752,460.2088592,-844.4160843,1249.759995,-212.3804744,-1041.388347,25.82684153,605.633318,-79.44331772,40.2241573,-14.71021381,1.133561584
1,0,0,0,0,767,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,2,1,-0.004338397,2.142677131,0.1477273,15,17,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,0,0,0,1,712,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,4,3.0606061,2,1,-0.062520399,2.984558973,0.12,15,17,8,-117537.8168,10403.85712,4045.96133,-7203.575988,-4797.581547,-3210.587744,2956.983057,-350.1950611,-173.7346869,-29.15938182,715.1510192,-68.56844947,-26.70907415,-5.074311472,3.648007137
1,0,0,1,1,1151,79,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,5,4.0909091,2,0,-0.09531019,2.678938556,0.06,15,17,3,-112091.1652,15127.76807,-5532.282543,-5312.327268,3532.038002,220.777964,1421.93086,-553.0858572,-246.8555562,33.50126948,453.6610767,-71.88521943,-7.286845846,-3.708053697,2.775297595
0,0,0,1,0,1877,40,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,4,3.0565217,1,0,-0.058181914,3.848550582,0.0299053,12,15,3,-141783.0198,15479.61089,-15498.85621,3657.22832,7695.12187,-2298.690983,897.7805009,623.2358252,-350.213874,79.78929722,499.2875303,-59.75132077,12.04154621,-17.22662036,2.964614139
1,0,0,0,0,424,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.021645,2,0,-0.021882689,2.265543821,0.0846154,15,17,14,-172829.6965,15307.93582,-13375.18928,5502.993991,1861.172943,2297.640102,-3202.025858,638.6391109,-740.0323717,-88.10357453,-609.5009167,-8.300692291,20.02521188,-33.38846678,6.421085827
1,0,0,1,0,397,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2.0865801,2,0,-0.090559592,2.582738899,0.0217391,7,3,15,-103827.7087,11547.65237,-3563.809592,-7208.995612,3624.461173,-225.5094524,-406.2923347,-113.4429201,-584.1491482,-130.4809024,-81.62450804,-47.76251545,-8.199847241,-19.18871137,15.30694974
0,0,0,0,0,352,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.025974,2,1,-0.026317282,1.992430165,0.0169492,15,17,0,-136428.5311,8279.780599,2187.012325,-2317.937208,-3664.378293,1440.842208,2930.168899,-720.8531862,-388.8328939,-155.1498172,95.56751873,14.76012124,-34.00169001,-23.71219863,2.196348178
0,0,0,0,0,8317,45,0,0,0,0,0,0,0,0,1,0.03160271,0.9350649,0.1612903,0.044,1,3,3,2.0649351,3,0,-0.06713934,5.219394402,0.065565,15,17,16,-40888.04816,28910.50087,-11559.98184,-12492.98356,362.662695,-2597.507211,1533.435198,502.727183,-121.4169225,-376.7394801,1393.428494,-53.40751614,-2.9457209,3.362822559,31.36103843
0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0044248,1,1,-0.004434618,1.714798428,0.135965,15,17,0,-77254.96278,12349.5568,-4660.126438,-7377.915389,690.4670397,-806.6226034,150.0371976,-300.2380144,-445.466365,-126.7023021,321.1144401,-23.5915606,3.023439829,-17.79117578,5.78706914
1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1.609437912,0.12,0,0,0,-68787.3332,7141.336846,-4670.69214,-9177.216508,620.9446337,-1754.088579,863.2295411,-609.8001433,-3324.623437,-64.99117122,629.2350701,-115.0616694,-13.6423052,-11.00753799,6.102241071
0,0,0,0,0,565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.643678551,0.0980392,0,0,0,-21247.84243,15473.16283,-34878.64411,6622.988183,-4333.292719,1223.549035,943.6755601,-1538.065311,-860.943459,590.4379753,7.177540402,218.3462998,-44.30755648,-3.761346421,9.16354701
1,1,0,0,0,4401,53,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5,5,4.0649351,2,1,-0.06713934,4.419295153,0.05,15,17,1,-106426.3899,17829.82144,1963.966124,-10123.10429,2711.867188,-1166.972436,-1235.89308,350.0489306,-893.5289074,-440.6595242,-161.3151687,-31.9306652,11.94700606,-7.567282952,8.126401272
1,0,0,0,0,1204,15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,3,2.1052632,1,1,-0.111225682,4.385354425,0.0606061,15,7,11,-69341.71559,8086.998815,-666.6417176,-3533.836914,2831.659533,-1381.167168,626.145419,-318.2295093,-1621.673253,177.8550968,121.1622669,-117.359002,-15.20741791,-26.18280658,-1.983726564
0,0,0,0,0,95,17,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.0347826,1,0,-0.035401918,1.720663548,0.122028,12,17,15,-79566.96601,5360.50833,-7919.97785,-6543.9158,1733.438223,-2870.963525,-951.2076834,202.2714372,242.5103339,-307.9674063,125.3517311,-44.36972694,75.17403743,-16.14901798,14.51020954
0,0,0,1,0,845,75,0.02325581,0.08,0,0,0,0,1,0,1,0,0,0,0,1,4,4,3.1168831,1,1,-0.124297698,2.421848514,0.0625,3,17,15,-111128.7604,11925.07812,-342.5119993,-9222.625526,-504.5447594,1288.657256,-535.9336694,-1112.571804,-208.9586987,-36.70420503,-16.47981463,-80.31014452,-34.96029155,-20.45646275,0.381902048
1,0,0,0,0,272,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0130435,2,0,-0.013129313,3.120895417,0.1602565,9,8,0,-101702.8341,10291.13111,-9788.655299,-10129.15211,4758.488307,-1353.817626,-1353.373274,-217.9115193,-508.4752476,82.33967456,300.1073977,113.5446414,2.266274175,-20.89809208,12.98771465
0,0,0,1,0,481,65,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5,5,4.0952381,2,1,-0.100083464,2.00148,0.0965278,15,17,3,-88531.90142,16345.35455,5111.282311,-8245.039881,5609.552538,1325.398785,-1880.160375,410.9597262,310.3530167,41.707503,393.4833793,-21.31242878,13.62858521,-21.36303724,12.13506809
0,0,0,0,0,133,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,1,1,-0.004338397,1.201469674,0.129304,15,17,0,-93105.65884,13158.0012,-6653.893565,-10300.69884,6606.366759,-36.32362266,-670.0821804,-2273.599697,-701.8205159,2.136479204,385.6546857,22.10004492,-61.48311292,-11.53525606,14.7220498
0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0044248,2,1,-0.004434618,3.277144733,0.0842803,15,0,0,-79583.09727,8828.355091,-2920.486596,-9110.419158,2799.81473,-973.6534335,-37.96452699,-596.4941923,-824.3477654,-7.503852708,241.2497954,-95.43559957,30.30538995,-14.02068974,2.14788102
1,0,1,1,0,1678,148,0,0,1,0,1,0,0,0,1,0.0038835,0.9090909,0.1785714,0.007,1,7,7,6.0909091,1,1,-0.09531019,2.428145613,0.1027471,15,17,6,-59679.00623,4174.091738,-9902.817743,-5235.207349,927.9685888,-948.0450297,-413.2353988,61.78521654,-1362.301568,-426.340852,182.3826667,-16.92962191,6.413574292,-20.00016972,1.662839617
0,0,0,0,0,316,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0735931,2,1,-0.076441724,3.809832065,0.0952921,15,0,0,-111583.291,17089.84167,-7390.284643,-283.5415767,3679.016898,-1957.12046,502.2272302,185.5351499,25.00219443,-490.3922269,-51.83917302,104.3312041,-3.990893692,-12.48727852,4.358391324
1,0,0,0,0,181,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0220264,1,0,-0.022272603,2.800601758,0.0894737,15,17,14,-12497.58306,10075.10684,-14236.59394,-16486.34787,-3419.941642,-960.7758155,591.5498237,-18.34106273,-423.1961695,-335.7142814,-581.34494,-48.3338821,-6.573921897,-0.462802572,15.65650091
0,0,0,0,0,366,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0131579,1,1,-0.013245232,3.194583132,0.1428571,15,17,0,-74700.83754,11054.37198,-1327.867841,-11243.28835,4384.560182,-1281.549715,-695.9501448,11.04350613,-674.3060691,506.2801903,400.0660087,44.73032851,7.001359512,-28.3223044,7.174241063
0,0,0,1,0,1146,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0519481,1,1,-0.053346031,2.438862711,0.1373738,3,15,0,-87391.45639,14462.49735,-3246.106916,-8258.649213,3173.030253,-245.3349597,1464.107945,-650.3629412,-2260.526841,200.8289413,544.1327299,-66.97916743,-22.48746234,-17.32210144,11.1544179
1,0,0,1,0,2023,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.034632,1,1,-0.035245903,4.434283007,0.0714491,3,15,0,-101348.565,13569.43791,-13352.84557,848.6960687,7658.016872,-2220.820317,239.2476134,-252.0951792,-166.9348642,-49.32764668,327.443753,-164.3329357,-18.93690938,-7.826551807,3.627120432
1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.397895273,0.0864335,0,0,0,-32153.7377,22272.36416,-2835.159704,-5715.72334,1499.663599,-752.1975141,-894.2720162,113.8337701,22.74491569,-326.080749,95.33797235,-31.30669319,-0.949066843,-15.24729545,-0.825225278
0,0,0,0,0,55,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0043668,1,0,-0.004376362,2.215573716,0.1026316,13,0,0,-78057.90758,4529.537617,-7412.112431,-6365.559084,3334.272099,-667.7648279,-690.7526635,3.784748987,347.9162853,-318.8391824,413.4608012,-70.96106643,-8.60804876,-32.73045384,3.840252653
0,0,0,1,0,1024,143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2.0606061,2,1,-0.062520399,1.968627175,0.1430905,3,15,12,-96536.27301,4177.782985,-6983.939262,-5268.291087,3203.961268,122.5643399,-1925.122477,-598.3725657,-330.0368258,-162.1994689,-149.8893533,-114.3322801,-19.47277481,-17.2726495,7.93502998
0,1,1,0,0,378,36,0,0,1,1,0,0,0,0,1,0,0,0,0,1,6,6,5.0652174,1,1,-0.06744129,2.351375257,0.0987805,1,17,1,-76667.95457,4303.130642,-9561.605237,-1921.0356,2170.279631,-1853.392021,8.971800743,30.34006131,-585.2250935,-296.5003074,163.2267436,-54.57182807,-7.586647258,-28.40034058,11.78589296
0,0,0,1,0,376,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,1,1,-0.004338397,2.751535313,0.1429609,3,0,0,-76172.31055,11675.33598,3212.380691,-12782.27073,1007.472955,952.2350753,137.849485,-588.4327592,-1571.543309,-84.02832272,334.4418896,-82.75703692,-14.02324412,-22.0635306,3.321934328
0,0,0,0,0,1521,106,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,3,1,-0.004338397,2.663684198,0.1556452,15,17,0,-75727.70968,10528.61749,-2719.008579,-11992.21314,215.1896491,-434.4737752,-329.0616517,338.7202299,-446.0494999,-217.750697,297.1481637,-62.1252487,11.25383265,-5.463301643,8.785465072
1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.386294361,0.142371,0,0,0,-37827.97963,26144.04381,-6855.632592,-3123.721596,-70.8623114,851.4503926,678.6273126,367.9788135,6.35538697,-506.9825826,607.8365905,-42.71412429,-4.234653983,-39.62818382,22.16401019
1,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3.465735903,0.148062,0,0,0,-71238.41552,9693.781383,-6260.421602,-10170.75846,3725.218695,-84.84185763,-36.99529702,-35.46925126,105.5786449,-78.8642928,523.8774232,15.62571306,-3.060226163,-11.64452272,6.750446228
0,0,0,1,0,134,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,2,1,-0.004357279,1.401332238,0.1484375,3,0,0,-51546.25958,4124.570439,-2277.757095,-7583.073212,-1124.703682,-1564.643729,285.7435909,-643.8482212,-856.7885143,-104.3313935,293.6064403,36.45768924,0.549389053,-32.98600917,-12.24571528
0,0,0,1,0,1471,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2.0347826,2,0,-0.035401918,3.710178782,0.1196581,15,12,3,-74481.38002,9453.454017,-8105.750032,-4450.096438,2181.27631,-1291.031267,-715.9568598,213.2856315,-894.8641246,-424.9125852,370.4721346,-32.0030614,9.169874026,-13.92403137,-4.733232948
0,0,0,1,0,612,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0869565,2,0,-0.090971754,3.64414356,0.0454546,3,15,0,-87723.92713,11338.75452,-7237.310215,-9317.326717,3802.484002,-1251.450355,-52.19155312,-534.9938298,-380.7041215,-125.347771,385.2975261,11.04429693,4.595065916,-24.1486851,0.333414833
1,1,0,1,0,2434,144,0,0,0,1,0,0,1,0,1,0,0,0,0,1,6,6,5.0606061,2,1,-0.062520399,2.827477974,0.0601538,3,7,15,-114341.9444,11566.1397,-2272.87206,-11437.29928,-1500.022348,-2991.399708,815.9581976,46.7692063,-211.7001389,-685.7396373,470.9303833,159.2907265,4.237173114,-8.849809705,3.674492894
0,0,0,0,0,77,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,1,0,-0.004357279,2.552045953,0.1142961,6,0,0,-40874.40856,28641.3833,-5344.902247,-11680.8086,710.4480431,-380.8125426,-382.8925486,170.2073953,-24.33845599,-463.6589218,176.97627,-6.053380223,-0.713572969,-42.2582168,-8.639767883
1,0,0,0,0,129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0048309,1,1,-0.004842607,4.859812404,0.375,6,0,0,-58875.63355,38917.73768,-1000.663204,18036.12389,5117.699353,1413.270895,-2156.981193,-2960.043083,-3773.118466,-1909.289399,1281.368976,76.29157993,87.83033155,-11.72983841,-2.923773476
0,0,0,0,0,83,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,1,0,-0.004338397,1.779783278,0.1143791,15,17,0,-76896.08241,6382.664313,-4773.128331,-10131.31301,2372.298355,-948.272234,231.1973392,-2256.908748,-1036.424143,-519.3136534,575.4576853,492.0547461,-20.69059283,-27.68400997,14.76718798
1,1,0,0,0,2470,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,2.1043478,1,1,-0.110203111,5.039384707,0.1343583,15,6,1,-1.648070977,0.239754708,0.675886464,0.491973199,0.678575428,6.080094322,31.39126108,-120.7640472,30.31258269,-2.329989724,-3.275257593,31.69352039,-2.335708721,5.09086081,15.89697055
0,0,0,1,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043478,1,1,-0.004357279,1.335001067,0.0909091,3,0,0,-96644.86803,12206.54147,-12706.41856,-6301.40051,-1419.804046,-878.3240628,1044.333679,529.2370276,-541.7745482,-917.4806869,594.3994432,-135.8999661,-4.622653148,-15.52900667,5.493781542
1,0,0,0,0,2386,26,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,4,3.0695652,1,1,-0.072103275,4.519277065,0.0969803,7,17,15,-102037.1256,11473.25815,-605.9420348,-5490.330553,5421.637433,-1446.750483,214.9355822,-566.5999189,-1529.115214,636.8930561,245.412736,-85.96354439,-19.91653143,-11.68136612,-1.974885757
0,0,0,0,0,1204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.483966713,0.0740781,0,0,0,-8.328445333,-2.497125535,0.258070183,12.98574024,33.48784921,20.63793124,70.6657817,-459.9374274,-1300.929604,40.50303141,-40.298605,2.871031837,-6.345502295,18.76498938,-13.16224859
1,0,0,0,1,1630,94,0,0,1,0,0,0,0,0,1,0.1796296,0.9090909,0.2247191,0.011,1,5,5,4.0909091,2,0,-0.09531019,2.853040512,0,15,6,4,-157674.4853,19378.8749,15429.43746,-5710.075219,-1215.486479,662.6689814,1123.294788,-533.7773782,-831.1399653,-526.3811164,361.8748751,26.33260988,-16.51354489,-15.94838085,4.01915183
0,0,0,0,0,1748,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.520317407,0.0493827,0,0,0,-98438.93774,14940.54472,-3416.628553,-8726.065897,1654.552822,1938.781812,1436.429938,-1584.826431,-1641.650183,-279.4420616,186.5750275,-91.31830726,-4.156927856,-10.22427568,1.609904971
1,0,1,1,0,289,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2.030303,1,0,-0.030771627,2.530932472,0.0119048,2,3,8,-112079.1247,12769.61636,7485.637156,-12155.72092,-846.1197095,2286.602052,1065.079541,291.6855845,-526.0659134,-84.33405143,428.9860088,-25.8648464,4.645627719,-18.27107343,-2.192297555
0,0,0,0,0,47,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0043668,1,0,-0.004376362,1.77070606,0.1428945,15,0,0,-67086.38372,10414.80285,-9619.465726,-13914.81383,1601.636079,195.0824337,-368.3568582,527.9015001,58.81566085,-541.6984964,225.2549225,-46.59314812,8.271925027,-15.15327693,0.177195291
1,0,0,1,0,509,62,0,0,0,0,1,0,0,1,1,0,0,0,0,1,5,5,4.056277,2,0,-0.057922588,2.105313632,0.2190476,15,17,3,-3.788860042,0.535089909,1.460077495,1.372384691,1.683758968,13.97436665,72.1431181,-278.1181104,69.91280815,-5.421407909,-8.738203845,19.76303633,-8.546840392,27.76705669,-19.77412981
0,0,0,0,0,510,23,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4,4,3.073913,1,0,-0.076787096,3.09891651,0.1863637,6,15,7,-80202.88059,4205.991625,-6977.722273,-2344.841375,3470.63246,-1165.925874,-1073.738465,202.5302934,336.7339117,-273.4654446,414.5609569,-41.70716734,-0.556635047,-12.78173591,9.085198891
1,0,0,0,0,90,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.004329,1,1,-0.004338397,1.791759469,0.1410257,15,17,0,-57611.69077,40295.2954,-4951.152343,-11101.62582,-4999.669154,-1208.953628,995.927511,118.8308377,-423.982299,477.1670644,1007.110526,4.434170639,-3.439010548,-5.352581106,4.033662756
0,0,0,1,0,4720,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.004329,1,1,-0.004338397,3.815173179,0.0988095,3,0,0,-117660.064,6239.943239,-16611.39886,-14971.2459,-3169.62467,617.3984258,426.0363791,-1.814447515,-627.3937468,-932.5976214,970.6678456,99.26888491,1.733563604,4.326315345,6.928231654
1,0,0,0,0,396,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0043478,2,1,-0.004357279,2.723317673,0.1407383,15,0,0,-47580.05563,-3580.520467,-3736.341721,-7063.918519,-1766.008456,-26.05554645,371.0642485,-2518.197409,532.4024294,-642.7122527,238.2957587,-220.3307374,-73.9331729,-44.78826771,7.876343386
