objective,p01rcy,p02rcy,p03rcy,p04rcy,p06rcy,p07rcy,p08rcy,p09rcy,p11rcy,p12rcy,p13rcy,p14rcy,p15rcy,p16rcy,p17rcy,totalspend,p05spend,p05trans,p09tenure,p14tenure,p16spend,p16tenure,p16trans,totaltrans,acffempar       ,acfhuswife      ,acflonepar      ,acftotmar       ,acfwchcom       ,afem40to44      ,afp1child       ,afp2child       ,ahh2fam         ,ahh6ppers       ,amtenglish      ,amtfrench       ,amtmultlin      ,amtnengnon      ,amtsingres      ,amtspanish      ,amttagalog      ,anfamrel        ,bcwmpaid        ,bdw46to60       ,bdw86to91       ,bdwmaint        ,bdwmajor        ,bdwminor        ,bdwperroom      ,betbritish      ,betenglish      ,betfrench       ,betmulti        ,betsingle       ,bfi20to35       ,bfi50plus       ,bfiinca         ,bfiincm         ,bfiu20          ,bfps            ,bfpshealth      ,bfpshuman       ,bfsllabf        ,bfslonepar      ,bfslplabf       ,bfsmlabf        ,bhi20to35       ,bhi50plus       ,bhiinca         ,bhiincm         ,bhiincs         ,bhiu20          ,bhlenglish      ,bhlfrench       ,bhlnonoff       ,bimprovres      ,bimuk           ,bincgovp        ,bineflow        ,bineflowp       ,binf30plus      ,binf7to15       ,binfinca        ,binfincm        ,binfincs        ,binhhlow        ,binhhlowp       ,binm15to30      ,binm30plus      ,binm7to15       ,binmfemina      ,binminca        ,binmincm        ,binmincs        ,bknenglish      ,bknfren         ,blfmaempl       ,blfmaunemr      ,blfmtempl       ,blfmtunemp      ,blfmtunemr      ,blftaempl       ,blfttempl       ,blfttunemr      ,bmoy1intep      ,bmoy5intep      ,bmoy5intrn      ,bmoy5mov        ,bmoy5non        ,bmps            ,bmpscomm        ,bmpseng         ,bmpshealth      ,bmpssocial      ,bndtallind      ,bndtbusser      ,bndtgovser      ,bocffabric      ,bocfmanage      ,bocfteach       ,bocmmanage      ,bocmscieng      ,bpwmcsd         ,bpwmpop         ,bpwmusual       ,brlanglic       ,brlcathol       ,brlprotest      ,brlrcathol      ,brlunited       ,bsl9to13nc      ,bslg9           ,bslnunivc       ,bslunivdeg      ,bslunivnc       ,bslunivnd       ,gender1         ,first month     ,lowincome       ,highincome      ,gender2         ,productcount    ,productcount6   ,tenure          ,tf100           ,tf101           ,tf102           ,tf103           ,tf107           ,tf108           ,tf122           ,tf124           ,tf128           ,tf129           ,tf27            ,tf28            ,tf29            ,tf31            ,tf32            ,tf33            ,tf34            ,tf35            ,tf36            ,tf37            ,tf38            ,tf39            ,tf42            ,tf46            ,tf47            ,tf49            ,tf50            ,tf51            ,tf52            ,tf55            ,tf56            ,tf57            ,tf58            ,tf62            ,tf65            ,tf68            ,tf70            ,tf71            ,tf72            ,tf73            ,tf74            ,tf75            ,tf76            ,tf77            ,tf80            ,tf88            ,tf89            ,tf90            ,tf91            ,tf92            ,tf93            ,tf94            ,tf95            ,tf96            ,tf99            ,gender3         
1,0,0,0,0.9393939,0,0,0,0,0.8961039,0,0,0,0.995671,0.9350649,0.995671,3547,0,0,0,0,0.1911765,0.09708738,0.05714286,35,0.05,0.95,0,0.95,0,0.05405406,0,0,0,0.04761905,0.8243243,0.04054054,0.02702703,0.02702703,0.9594595,0,0,0,0.298913,0,1,0.952381,0,0,0.4,0.2173913,0.1766304,0.1086956,0.4347826,0.5570652,0,0,0,0,0,0.1630435,0,0,0,0,0.1052632,0.9473684,0,0.9,98460,89030,8496,0,0.9103261,0,0.0951087,0.5706522,0.06793478,2.9,0,0,0.1086956,0.04076087,23858,18522,3569,0,0,0.02717391,0.2445652,0.04076087,0,46566,43288,7534,0.8152174,0,0.2581522,0,0.326087,0,0,0.4619565,0.6385869,0,0,0.1086956,0.326087,0.9375,0,0.2173913,0.04076087,0.04076087,0,0,0.6385869,0.04076087,0,0,0.04076087,0,0.0951087,0.02717391,0.05434782,0.3396739,0.326087,0,0.4891304,0.298913,0.4755435,0.1086956,0.2173913,0,0.1766304,0.1358696,0.08152174,0.1222826,0,48,0,0,1,11,4,206,0.08453608,0.04123711,0.9072165,0.04536083,0.1979381,4.686598,0.1525773,0.4020618,0,0,0.9979382,0.3195876,0.1587629,0.1092784,0.08659794,0.1051546,0.04123711,0.02061856,0,37,49,22,0.4,0.2742268,0.09484536,0.2329897,0.09484536,0.02680412,0.04742268,0.0742268,0.4886598,0.2536083,0.2350515,0.2556701,0.04123711,938,0.1443299,0.08247422,0.04123711,0.3917526,0.185567,0.2061856,0.08247422,0.04123711,0,1.45567,0.9814433,0.4824742,0.4041237,0.2350515,0.1484536,744,550,193,0.2123711,0
0,0,0,0,0,0,0.9610389,0,0,0,0.943723,0,0,0.995671,0.9350649,0.995671,2324,0,0,0,0,0.1830065,0.09708738,0.025,80,0.07692308,0.8923077,0.09230769,0.8461539,0.03076923,0.02880658,0.03076923,0.01538462,0.09375,0.140625,0.5761317,0.0164609,0.04115226,0.02880658,0.9547325,0.0164609,0.004115226,0.05349794,0.2844188,0,0.984375,0.96875,0,0.03125,0.5,0.04534213,0.04534213,0.008244023,0.2802968,0.71723,0.04411765,0.8088235,69012,66773,0.05882353,0.1071723,0.02061006,0.01648805,0.08955224,0.1044776,0.08955224,0.880597,0,0.890625,78732,72494,3218,0,0.7254741,0,0.2638087,0.4039571,0.0741962,5,0.03174603,1.8,0.06595218,0.04946414,22094,22003,1539,0.06349207,1.8,0.02473207,0.2638087,0.04122011,50157,42823,40891,2199,0.9192086,0,0.2638087,7.2,0.2802968,0.02061006,6.8,0.4657873,0.5441055,6.4,0.02473207,0.08244023,0.5317395,0.8615004,0.02061006,0.1690025,0.06183017,0,0,0.008244023,0.5770816,0.07007419,0.02473207,0.01648805,0.01236604,0,0.04534213,0.02061006,0.02885408,0.2802968,0.2720528,0.06595218,0.4369332,0.2638087,0.4328112,0.02061006,0.1937345,0.07007419,0.1319044,0.09892828,0.01648805,0.04534213,1,48,0,0,0,9,2,206,0.04442344,0.01134215,0.8374291,0.03402647,0.2306238,5.010397,0.0926276,0.2240076,0,0,0.9782609,0.3449906,0.1880907,0.1172023,0.07183365,0.04820416,0.01039698,0,0,25,30,19,0.3771267,0.2646503,0.1398866,0.1172023,0.1937618,0.09073724,0.1030246,0.1285444,0.3128544,0.1512287,0.1710775,0.2173913,0.00094518,260,0.03591682,0.02268431,0.01228733,0.02362949,0.01701323,0.007561437,0.02457467,0.00094518,0,0.1748582,0.1379962,0.07277883,0.2391304,0.1257089,0.1049149,693,434,259,0.1257089,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,0,0,0,0,0,0,1,0.1428571,0.8095238,0.2142857,0.5,0.1904762,0.02702703,0.0952381,0.02380952,0.03846154,0.1346154,0.8594595,0.01081081,0,0,0.9945946,0.005405406,0,0.07065217,0.2657267,0.03846154,0.1538462,0.6538461,0.1346154,0.2115385,0.7,0.07592191,0.04338395,0.01626898,0.3362256,0.6670282,0.2380952,0.4047619,48127,40384,0.1904762,0.0813449,0.01084599,0,0.1428571,0.1904762,0.1190476,0.7857143,0.1923077,0.4230769,50064,44160,0,0.1923077,0.9815618,0,0.01084599,0.6724512,0,7.2,0,0,0.07049891,0.05422993,18963,14112,0,0,0,0.09219089,0.1409978,0.03796095,38563,26065,22848,0,0.9707158,0,0.2169197,14.9,0.2494577,0.04338395,14.5,0.3524946,0.4229935,14.1,0.04880694,0.1355748,0.2006508,0.6290672,0.2440347,0.1355748,0.01626898,0.01084599,0.01084599,0.01084599,0.4880694,0.01626898,0.07592191,0,0.03796095,0,0.04338395,0.01626898,0.2331887,0.2494577,0.2386117,0.3416486,0.2603037,0.6399133,0.2603037,0.04880694,0.1464208,0.1735358,0.1355748,0.02711497,0.02711497,0.05422993,0,48,0,0,0,1,0,206,0.06846847,0.02522523,0.8864865,0.06306306,0.2396396,5.091892,0.1135135,0.163964,0.03783784,43,0.9873874,0.363964,0.1567568,0.0936937,0.07567567,0.1063063,0.06306306,0.005405406,0,31,36,26,0.427027,0.3513514,0.1261261,0.2324324,0.2072072,0.0936937,0.1135135,0.1765766,0.2396396,0.1261261,0.1063063,0.1387387,0.005405406,3530,0.05045045,0.03063063,0.01801802,0.1261261,0.08108108,0.04324324,0.03783784,0.005405406,0,0.7981982,0.7009009,0.1081081,0.2324324,0.1261261,0.1063063,561,371,190,0.1009009,1
1,0.991342,0,0.995671,0,0,0,0.987013,0,0,0.991342,0,0,0.995671,0.9350649,0.995671,6292,0.007782101,0.046875,0,0,0.01686122,0.09569378,0.015625,128,0.04545455,0.9545454,0.09090909,0.5909091,0,0.03883495,0.04545455,0,0,0,0.7864078,0.01941748,0.02912621,0.01941748,0.9805825,0.009708738,0,0.01941748,0.3757226,0.4929577,0.08450704,0.7464789,0.02816901,0.2253521,0.4,0.22158,0.1445087,0.01926782,0.3853565,0.6069364,0.08333334,0.5833333,57483,60152,0.1666667,0.2986512,0.06743738,0,0.08695652,0,0.08695652,0.8260869,0.2361111,0.2916667,42076,38054,2624,0.2083333,0.9344894,0,0.03853565,0.3757226,0.1156069,4.7,0.12,14.4,0.1445087,0.1156069,22855,20941,1368,0.72,17,0.06743738,0.2890173,0.02890173,39874,37092,42878,2533,0.8188825,0,0.3371869,5.6,0.3853565,0.01926782,4.8,0.7032755,0.8477842,4.4,0.03853565,0.2023121,0.3371869,0.5973025,0.3949904,0.2601156,0.04816956,0,0.03853565,0.03853565,0.8766859,0.0867052,0.03853565,0,0.07707129,0,0.03853565,0.02890173,0.22158,0.3853565,0.3564547,0.06743738,0.1445087,0.4046243,0.1445087,0.1252408,0.03853565,0.05780347,0.2312139,0.2312139,0.1156069,0.1541426,1,48,0,1,0,10,8,209,0.06060606,0,0.9090909,0,0.1515152,4.70303,0.2727273,0.3030303,0,0,1,0.3030303,0.1818182,0.1515152,0.09090909,0.03030303,0,0,0,28,28,28,0.5151515,0.3030303,0.1212121,0.1212121,0.1515152,0.09090909,0.06060606,0,0.4242424,0.1212121,0.2727273,0.2121212,0.03030303,0,0.09090909,0.03030303,0.06060606,0.6060606,0.2727273,0.3333333,0.06060606,0,0,1.127273,0.7272727,0.3969697,0.3333333,0.1212121,0.2121212,375,154,220,0.2121212,0
0,0,0,0.9956522,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,21,0.1333333,0.8222222,0.2,0.6666667,0.06666667,0.04545455,0.06666667,0.04444445,0.01754386,0.01754386,0.8896104,0.03246753,0.01298701,0.006493506,0.987013,0,0,0.01960784,0.3446034,0.1785714,0.03571429,0.3571429,0.1607143,0.4642857,0.5,0.2340702,0.1690507,0.0390117,0.4486346,0.5461639,0.08695652,0.4565217,64992,48000,0.1086956,0.0780234,0,0,0.1956522,0.1956522,0.1304348,0.7608696,0.1964286,0.4821429,62520,49008,7411,0.1071429,0.9622887,0,0.0130039,0.520156,0.0260078,6.3,0.06666667,4.8,0.05851756,0.1040312,17487,11446,2063,0.1555556,4.5,0.07152145,0.2535761,0.05851756,40791,43693,36883,5111,0.9622887,0,0.2990897,0,0.3511053,0.0130039,3.6,0.5006502,0.5591677,6.5,0.0130039,0.05851756,0.1430429,0.4551365,0.4811443,0.1495449,0.04551365,0,0,0,0.5981795,0.0390117,0.0260078,0,0.0260078,0,0.0130039,0.0390117,0,0.3511053,0.3185956,0.03250975,0.1625488,0.4161249,0.1560468,0.08452535,0.3185956,0.08452535,0.1170351,0.0390117,0.0130039,0.04551365,0,48,0,0,0,4,3,206,0.002840909,0.002840909,0.7897727,0.05965909,0.1534091,4.130682,0.002840909,0.1278409,0,1,0.9715909,0.3920455,0.1818182,0.09090909,0.1193182,0.03409091,0,0,0,24,32,14,0.3323864,0.3579545,0.09375,0.1221591,0.3011364,0.2102273,0.1193182,0.1193182,0.25,0.125,0.125,0.1534091,0,118,0.03125,0.002840909,0.002840909,0.01136364,0.005681818,0.005681818,0.002840909,0,0,0.5,0.3664773,0.1420455,0.1590909,0.1221591,0.0625,138,96,42,0.09375,1
1,0,0,0.995671,0.969697,0,0,0,0,0,0.9393939,0,0,0.991342,0,0.991342,11079,0,0,0,0,0,0,0,156,0.09859155,0.8873239,0.1267606,0.8591549,0.01408451,0.06,0.05633803,0.02816901,0.01265823,0.03797468,0.744,0.1,0.02,0.012,0.976,0,0.004,0.016,0.292,0.05063291,0.03797468,0.7468355,0.05063291,0.1898734,0.4,0.2,0.132,0.08,0.416,0.584,0.08219178,0.6986302,72029,66665,0.02739726,0.212,0.068,0.012,0.1111111,0.125,0.09722222,0.7916667,0.06329114,0.6835443,69922,63066,4874,0.03797468,0.908,0.048,0.024,0.696,0.028,5,0,2.2,0.084,0.068,21783,15534,2862,0.1369863,4.2,0.068,0.228,0.032,41893,36355,34877,2161,0.856,0,0.236,3.2,0.28,0.032,10.1,0.448,0.576,5.3,0.024,0.072,0.08,0.348,0.604,0.208,0.064,0.008,0,0.008,0.6,0.024,0.048,0,0.028,0.036,0.08,0.012,0.26,0.284,0.268,0.1,0.344,0.54,0.304,0.212,0.156,0.008,0.168,0.176,0.092,0.148,0,48,0,1,1,14,7,208,0.07086615,0.03149606,0.7086614,0.03937008,0.1023622,3.256693,0.1102362,0.4409449,0,0,0.984252,0.3228346,0.1968504,0.1102362,0.07874016,0.05511811,0.02362205,0.01574803,0.01574803,31,40,23,0.3228346,0.2125984,0.1102362,0.1259843,0.08661418,0.04724409,0.03937008,0.04724409,0.6220472,0.2677165,0.3543307,0.2440945,0.05511811,1330,0.1102362,0.05511811,0.04724409,0.6456693,0.3622047,0.2834646,0.06299213,0.02362205,0,1.656693,1.247244,0.4133858,0.3622047,0.1968504,0.1732284,1678,1051,627,0.2047244,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,0,0,0,0,0,0,0,5,0.0952381,0.8571429,0.1428571,0.6666667,0,0.03361345,0.1428571,0.04761905,0,0,0.8655462,0.03361345,0.02521008,0.008403362,0.9831933,0,0,0.04464286,0.4103853,0.109375,0.109375,0.53125,0.0625,0.375,0.4,0.360134,0.2847571,0,0.4355109,0.5695142,0.1428571,0.1904762,41491,46494,0.2857143,0.3266332,0.05025126,0.0921273,0.1818182,0.1818182,0.09090909,0.5909091,0.28125,0.171875,30059,22059,2841,0.40625,0.8710217,0.01675042,0.1088777,0.4690117,0.02512563,8.4,0.2727273,31.6,0.05025126,0.05025126,18602,19955,1938,2.090909,41.8,0.1256281,0.1340034,0.1256281,31074,19353,13955,1976,0.7705193,0,0.3015075,5.4,0.360134,0.06700168,15.4,0.5443886,0.6700168,12.1,0.04187605,0.1088777,0.3768844,0.7370184,0.201005,0.3266332,0.05862647,0.07537688,0,0.02512563,0.762144,0.04187605,0.1507538,0,0.05025126,0.02512563,0.1005025,0.03350084,0.2596315,0.360134,0.360134,0.0837521,0.3517588,0.2680067,0.360134,0.0921273,0.1172529,0,0.1256281,0.4103853,0.1172529,0.2261306,0,48,0,0,0,2,1,206,0.04757374,0.02854424,0.6508088,0.04757374,0.09419601,2.90961,0.1417697,0.3682207,0.0190295,12,0.9809705,0.3301618,0.2074215,0.09419601,0.07516651,0.05708849,0.03805899,0.0190295,0.0190295,32,35,29,0.2549953,0.2740247,0.1037107,0.06565176,0.1132255,0.06565176,0.04757374,0.0190295,0.5375832,0.226451,0.320647,0.1512845,0.1788773,230,0.2454805,0.09419601,0.1512845,3.642246,1.216936,2.425309,0.06565176,0.07516651,0.04757374,3.305423,2.50999,0.7992388,0.226451,0.132255,0.1037107,895,551,342,0.1132255,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,6,0.1,0.9,0.1,0.8,0,0.03225806,0.1,0,0,0,0.8709677,0.03225806,0,0,0.983871,0.01612903,0,0.03278688,0.2741936,0.5897436,0,0.4102564,0.1794872,0.3846154,0.4,0.3387097,0.2903226,0.03225806,0.2741936,0.7419355,0,0,0,0,0,0.3548387,0,0.09677419,0.1818182,0.1818182,0.1818182,0.8181818,0.2564103,0.3589744,42513,37901,4250,0.2307692,0.9677419,0,0,0.5806451,0.09677419,11,0,0,0.1774193,0.09677419,23240,21073,2689,0,0,0.06451613,0.2258064,0,0,36426,35128,5186,0.9032258,0,0.2903226,0,0.3225806,0,0,0.5322581,0.6774194,0,0,0.03225806,0.1129032,0.5322581,0.4354839,0.1935484,0.0483871,0,0,0.06451613,0.6774194,0.1612903,0.08064516,0,0.06451613,0.03225806,0.03225806,0.08064516,0.1290323,0.3225806,0.2258064,0.1129032,0.2419355,0.4516129,0.2419355,0.2096774,0.03225806,0.03225806,0.1451613,0.3225806,0.06451613,0.1290323,1,48,0,0,0,1,1,206,0.1428571,0,0.8095238,0,0.1904762,4.985714,0.1428571,0.4761905,0,0,1,0.1904762,0.1428571,0.1904762,0.04761905,0.1428571,0,0,0,41,43,37,0.3809524,0.1428571,0.0952381,0.1428571,0.0952381,0,0.04761905,0,0.5714286,0.2380952,0.3809524,0.2380952,0.0952381,450,0.2380952,0.0952381,0.1428571,1.714286,0.5238096,1.142857,0.0952381,0.0952381,0,2.171429,1.438095,0.7333333,0.3809524,0.1428571,0.2380952,281,142,139,0.1904762,0
1,0.9608696,0.9869565,0,0,0,0.9782609,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,12,0.1,0.88,0.12,0.79,0.03,0.04,0.06,0.03,0.01,0.03,0.77,0.08,0.03,0.02,0.97,0,0,0.03,0.27,0.15,0.18,0.71,0.06,0.22,0.42,0.23,0.16,0.08,0.38,0.61,0.15,0.46,51909,47206,0.11,0.15,0.03,0.01,0.09,0.12,0.08,0.75,0.17,0.44,50940,45517,3663,0.17,0.85,0.07,0.06,0.61,0.04,9.82,0.1,9.7,0.07,0.09,17808,14910,1622,0.43,11.7,0.09,0.17,0.05,33646,32514,29134,2886,0.83,0.03,0.23,7.07,0.28,0.02,8.18,0.42,0.5,8.61,0.02,0.06,0.2,0.49,0.43,0.17,0.03,0.01,0.01,0.01,0.54,0.03,0.04,0,0.03,0.02,0.05,0.02,0.15,0.28,0.25,0.1,0.32,0.44,0.32,0.15,0.19,0.07,0.14,0.11,0.05,0.09,0,48,0,0,1,7,5,206,0.05,0.02,0.79,0.05,0.14,3.96,0.09,0.32,0,16,0.98,0.36,0.18,0.11,0.07,0.06,0.02,0.01,0,28,35,19,0.33,0.26,0.12,0.13,0.16,0.08,0.08,0.08,0.46,0.22,0.23,0.22,0.03,778,0.1,0.05,0.04,0.46,0.22,0.23,0.05,0.02,0,1.32,1.02,0.31,0.29,0.17,0.12,893,604,288,0.16,0
1,0,0,0,0,0.9155555,0,0,0,0,0,0,0,0,0,0,3572,0,0,0,0,0,0,0,2,0.1219512,0.8780488,0.1219512,0.8292683,0,0.02247191,0.04878049,0.02439024,0,0.02816901,0.8820225,0.01123596,0.02247191,0.01685393,0.9775281,0,0,0.01226994,0.2022472,0.09859155,0.1830986,0.7323943,0.05633803,0.2112676,0.4,0.2752809,0.1460674,0.01123596,0.3370787,0.5786517,0.2380952,0.2857143,38010,35762,0.2142857,0.08426967,0.03370786,0,0.07142857,0.1428571,0.0952381,0.5714286,0.25,0.2083333,36113,26577,3511,0.3472222,0.8539326,0,0.06179775,0.7247191,0.01123596,16.3,0.1219512,10.4,0.03370786,0.1629214,15377,11347,1929,0.7317073,18.4,0.1123596,0.08988764,0.06741573,32581,24990,20017,3619,0.8707865,0,0.1629214,0,0.2134831,0,0,0.3089887,0.3988764,5.4,0.03370786,0.06179775,0.258427,0.4494382,0.3820225,0.05617978,0,0,0.01123596,0.01123596,0.4213483,0,0.02808989,0,0.01685393,0.01123596,0.0505618,0.01123596,0.1123596,0.2078652,0.2134831,0.07303371,0.07303371,0.7696629,0.07303371,0.3707865,0.241573,0.1910112,0.06179775,0.03370786,0.06179775,0.08426967,0,48,0,0,1,6,2,206,0.04011461,0.01432665,0.7077364,0.05444126,0.06876791,2.787966,0.05730659,0.3839542,0.00286533,3,0.9856734,0.469914,0.226361,0.06876791,0.0487106,0.02005731,0.005730659,0.00286533,0,20,25,15,0.2636103,0.2636103,0.1031519,0.05157593,0.1174785,0.06590258,0.05444126,0.05444126,0.5616046,0.2664756,0.2951289,0.226361,0.05157593,1170,0.06876791,0.04011461,0.03151862,0.5071633,0.2234957,0.2836676,0.04011461,0.01719198,0.005730659,2.014327,1.389685,0.5787966,0.2492837,0.1461318,0.1002865,266,184,82,0.1461318,0
0,0.9956522,0.9913043,0.9826087,0,0,0,0.8956522,0,0,0.9956522,0,0,0.9173913,0.9391304,0,3507,0,0,0,0,0.003875969,0.06796116,0.02272727,44,0.08,0.92,0.12,0.88,0,0.02150538,0.08,0.04,0,0.02222222,0.7311828,0.1505376,0.02150538,0,0.9784946,0,0,0.01075269,0.1287554,0.2432432,0,0.7027027,0.05405406,0.2432432,0.4,0.1609442,0.1072961,0.1502146,0.4935622,0.5042918,0.2916667,0.4166667,50330,46594,0.08333334,0.1287554,0.02145923,0,0.08333334,0.08333334,0.08333334,0.625,0.3513514,0.3513514,44006,31742,4182,0.1621622,0.8690987,0.02145923,0.0751073,0.8690987,0,19.2,0,0,0.05364807,0.1072961,20305,15707,2693,0.08695652,1,0.1180257,0.139485,0.06437768,0,27158,21468,3430,0.8476395,0,0.1716738,0,0.1824034,0.02145923,11.1,0.332618,0.3540772,5.7,0,0.02145923,0.139485,0.2253219,0.6974249,0.08583691,0,0,0,0,0.3755365,0.02145923,0.02145923,0,0,0.04291845,0.02145923,0,0.08583691,0.1824034,0.09656652,0.02145923,0.5901288,0.3755365,0.5901288,0.2467811,0.2575107,0.1716738,0.06437768,0.02145923,0.03218884,0.139485,0,48,0,0,0,9,8,206,0.03286385,0,0.7370892,0.07042254,0.03286385,2.460094,0.05164319,0.4178404,0,0,0.9624413,0.4553991,0.2112676,0.08920188,0.03286385,0.03286385,0,0,0,20,23,16,0.2253521,0.2441315,0.08920188,0.03286385,0.1220657,0.07042254,0.05164319,0.07042254,0.5774648,0.314554,0.2629108,0.1924883,0.1032864,0,0.05164319,0.03286385,0.01877934,0.4553991,0.3849765,0.07042254,0.03286385,0,0,2.615023,1.835681,0.7793427,0.2253521,0.1220657,0.1032864,124,81,43,0.1408451,1
0,0,0,0.9956141,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,22,0.131579,0.8421053,0.1578947,0.6842105,0.02631579,0.05555556,0.07894737,0.05263158,0.01351351,0.01351351,0.8958333,0.006944444,0.006944444,0.006944444,1,0,0,0.01398601,0.1939058,0.2027027,0,0.6351351,0.06756756,0.2972973,0.4,0.3462604,0.2423823,0.01385042,0.5609418,0.4362881,0.1351351,0.4054054,54929,43894,0.08108108,0.2839335,0.03462604,0.04847645,0.05405406,0.1081081,0,0.6486486,0.1891892,0.2567568,40665,37122,3137,0.2702703,0.9695291,0,0.02077562,0.3808864,0.1108033,13.1,0.05263158,4.3,0.09695291,0.1177285,19330,12902,1761,0.6052632,16.6,0.1108033,0.1454294,0.04155125,39942,31281,26631,3038,0.8448753,0,0.1939058,9.7,0.2146814,0.02770083,11.8,0.4709141,0.5193906,9.8,0.06232687,0.09695291,0.2700831,0.5955679,0.3601108,0.1592798,0.02770083,0.02770083,0,0.02770083,0.567867,0.0900277,0.09695291,0,0.03462604,0.03462604,0.04155125,0.02770083,0.1038781,0.2146814,0.166205,0.1592798,0.1177285,0.4432133,0.1177285,0.1038781,0.1177285,0.01385042,0.1385042,0.2146814,0.1108033,0.1939058,1,48,0,0,0,3,2,206,0.05704698,0.02516779,0.7583892,0.05369128,0.102349,3.562081,0.1778523,0.3708054,0.0352349,33,0.9832215,0.3104027,0.2181208,0.09395973,0.0738255,0.07550336,0.02181208,0.003355705,0.003355705,29,35,23,0.3456376,0.2365772,0.1090604,0.114094,0.1426174,0.0704698,0.0704698,0.05369128,0.5335571,0.2298658,0.3036913,0.2265101,0.04194631,781,0.1375839,0.05872483,0.07718121,0.840604,0.2147651,0.6426175,0.0738255,0.0385906,0.003355705,2.755033,2.016778,0.738255,0.2684564,0.1526846,0.1157718,585,379,205,0.1493289,0
1,0.991342,0.9480519,0,0,0.991342,0.982684,0,0,0.8961039,0.9004329,0,0,0.995671,0.9350649,0.987013,6784,0,0,0,0,0.006906077,0.06796116,0.01234568,81,0.09756097,0.8536586,0.1219512,0.8048781,0.02439024,0.02941176,0.04878049,0.02439024,0,0.01851852,0.9264706,0.02205882,0.02205882,0.01470588,0.9852941,0,0,0.02222222,0.2119883,0.1320755,0.03773585,0.5471698,0.2641509,0.2075472,0.4,0.3362573,0.255848,0.07309941,0.4385965,0.5263158,0.375,0.275,35858,29357,0.275,0.08040936,0.02923977,0,0,0.125,0,0.725,0.3018868,0.1886792,31403,24637,2942,0.3962264,0.9283625,0.03654971,0,0.8040935,0.02192982,19.4,0.175,15.9,0.03654971,0.0877193,13262,9363,1791,0.625,19.2,0.1535088,0.09502924,0.02923977,0,23796,20068,2341,0.8698831,0,0.1754386,7.4,0.2192982,0.05116959,19.4,0.2997076,0.380117,16.1,0.01461988,0.04385965,0.2997076,0.3874269,0.4897661,0.1023392,0.01461988,0,0.01461988,0,0.4459064,0.03654971,0.01461988,0.01461988,0.01461988,0.01461988,0.04385965,0.01461988,0.07309941,0.2192982,0.1973684,0.05116959,0.2046784,0.628655,0.2046784,0.255848,0.2850877,0.08040936,0.1023392,0.03654971,0,0.03654971,1,48,0,1,0,20,9,206,0.03174603,0.01058201,0.7089947,0.06878307,0.08994709,2.978836,0.04761905,0.2910053,0.01058201,6,0.9576719,0.4232804,0.2328042,0.07407407,0.03174603,0.04232804,0,0,0,21,24,15,0.2486773,0.2857143,0.1005291,0.05820106,0.2169312,0.1322751,0.08465608,0.07407407,0.4444444,0.2486773,0.1904762,0.2275132,0.01587302,1430,0.04761905,0.03174603,0.02645503,0.1746032,0.08465608,0.08994709,0.03174603,0.01587302,0,0.6931217,0.5767196,0.2116402,0.1746032,0.1005291,0.07407407,93,59,34,0.08994709,0
0,0,0,0.987013,0,0,0,0,0,0,0,0,0,0.995671,0.9090909,0.987013,6505,0,0,0,0,0.0308642,0.09708738,0.025,40,0.2162162,0.7702703,0.2297297,0.7162162,0.04054054,0.03162055,0.1216216,0.06756756,0,0.02352941,0.8063241,0.01185771,0.01976285,0.01581028,0.9802371,0.03162055,0.007905139,0.02380952,0.2369668,0,0.3294118,0.8823529,0,0.09411765,0.5,0.1935229,0.1224329,0.03159558,0.4818325,0.5450237,0.2631579,0.3947369,39610,39102,0.1710526,0.1421801,0.01184834,0,0.2207792,0.2467532,0.2077922,0.7272727,0.2470588,0.4352941,42152,41742,2191,0.1529412,0.8372828,0,0.1816746,0.5015798,0.03554503,6.2,0.1733333,17.8,0.06319115,0.05529226,19499,18514,1273,0.6533333,18.9,0.07898894,0.1540284,0.03949447,33423,27527,30280,1429,0.9636651,0,0.221169,8.3,0.2409163,0.01974723,7.6,0.4383886,0.4936809,9.4,0,0.03159558,0.0592417,0.7385466,0.1737757,0.1382307,0.04344392,0.007898894,0,0.007898894,0.5410743,0.04344392,0.03159558,0,0.02369668,0,0.02764613,0.01579779,0.2172196,0.2409163,0.2330174,0.114534,0.2646129,0.3515008,0.2646129,0.03554503,0.1777251,0.01974723,0.1658768,0.07109005,0.02369668,0.05134281,0,48,0,0,0,10,3,206,0.04545455,0.01136364,0.875,0.04545455,0.1704545,4.547727,0.125,0.2727273,0.01136364,19,0.9659091,0.3522727,0.2159091,0.1022727,0.06818182,0.03409091,0.01136364,0,0,24,30,18,0.4204545,0.2954545,0.1590909,0.09090909,0.1931818,0.09090909,0.1022727,0.1818182,0.3181818,0.1363636,0.1818182,0.2159091,0,1110,0.07954545,0.04545455,0.03409091,0.1022727,0.04545455,0.05681818,0.04545455,0.02272727,0,0.7761363,0.6340909,0.1431818,0.2954545,0.1477273,0.1477273,700,434,266,0.1477273,1
